"Message ID";"Date";"Author";"Type";"Category";"Subject";"N Run";"Shift leader";"Trigger";"DAQ status";"Mag. field";"Beam"
344;Wed  08 Mar 2017 21:07:16 +0300;"shift";"Other";"General";;"1244";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
345;Wed  08 Mar 2017 21:48:56 +0300;"shift";"Other";"General";;"1245";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
346;Wed  08 Mar 2017 22:13:47 +0300;"shift";"Other";"General";;"1246";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
347;Wed  08 Mar 2017 22:53:42 +0300;"shift";"Other";"General";;"1247";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
348;Wed  08 Mar 2017 23:52:41 +0300;"shift";"Other";"General";;"1248";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
349;Thu  09 Mar 2017 00:34:33 +0300;"shift";"Other";"General";;"1249";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
350;Thu  09 Mar 2017 01:11:09 +0300;"shift";"Other";"General";;"1250";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
351;Thu  09 Mar 2017 01:45:01 +0300;"shift";"Other";"General";;"1251";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
352;Thu  09 Mar 2017 02:22:37 +0300;"shift";"Other";"General";;"1252";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
353;Thu  09 Mar 2017 02:58:26 +0300;"shift";"Other";"General";;"1253";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
354;Thu  09 Mar 2017 03:54:11 +0300;"shift";"Other";"General";;"1254";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
355;Thu  09 Mar 2017 04:35:16 +0300;"shift";"Other";"General";;"1255";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
356;Thu  09 Mar 2017 05:21:01 +0300;"shift";"Other";"General";;"1256";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
357;Thu  09 Mar 2017 05:57:17 +0300;"shift";"Other";"General";;"1257";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
358;Thu  09 Mar 2017 06:34:06 +0300;"shift";"Other";"General";;"1259";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
359;Thu  09 Mar 2017 07:00:50 +0300;"shift";"Other";"General";;"1260";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
360;Thu  09 Mar 2017 08:03:10 +0300;"shift";"Other";"General";;"1261";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
361;Thu  09 Mar 2017 09:13:57 +0300;"Plotnikov.V";"Other";"Other";"Start run 1262";"1262";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.4mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
362;Thu  09 Mar 2017 09:37:23 +0300;"Plotnikov.V";"Other";"Other";"Change trigger mode.";"1264";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
363;Thu  09 Mar 2017 10:51:11 +0300;"Plotnikov.V";"Other";"Other";"Problem with SP-12.";"None";"Rumyantsev M.";"None";;;
364;Thu  09 Mar 2017 11:20:34 +0300;"Plotnikov.V";"Other";"Other";"Start run 1272";"1272";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
365;Thu  09 Mar 2017 11:57:31 +0300;"Plotnikov.V";"Other";"Other";"Start run 1276";"1276";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (ZDC off)";"1200A(75.4mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
366;Thu  09 Mar 2017 12:17:05 +0300;"Plotnikov.V";"Other";"Other";"Start run 1277";"1277";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (ZDC off)";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
367;Thu  09 Mar 2017 12:48:00 +0300;"Plotnikov.V";"Other";"Other";"Start run 1279";"1279";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (ZDC off)";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
368;Thu  09 Mar 2017 13:14:47 +0300;"Rumyantsev M.";"Other";"Other";;"1280";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (ZDC off)";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
369;Thu  09 Mar 2017 13:45:31 +0300;"Rumyantsev M.";"Other";"Other";"Change trigger type";"1281";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ (ZDC off)";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
370;Thu  09 Mar 2017 14:16:35 +0300;"Plotnikov.V";"Other";"Other";"Start run 1285";"1285";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.0mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
371;Thu  09 Mar 2017 14:50:54 +0300;"Plotnikov.V";"Other";"Other";"Start run 1286";"1286";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
372;Thu  09 Mar 2017 15:28:20 +0300;"Rumyantsev M.";"Other";"Other";;"None";"Rumyantsev M.";"None";;;
373;Thu  09 Mar 2017 15:42:58 +0300;"Rumyantsev M.";"Other";"Other";;"1289";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
374;Thu  09 Mar 2017 15:56:47 +0300;"Rumyantsev M.";"Other";"Other";;"1290";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.0mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
375;Thu  09 Mar 2017 16:24:34 +0300;"Plotnikov.V";"Other";"Other";"Start run 1291";"1291";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
376;Thu  09 Mar 2017 16:57:50 +0300;"Rumyantsev M.";"Other";"Other";;"None";"Rumyantsev M.";"None";;;
377;Thu  09 Mar 2017 17:39:06 +0300;"Rumyantsev M.";"Other";"Other";;"1294";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
378;Thu  09 Mar 2017 18:02:56 +0300;"Rumyantsev M.";"Other";"Other";;"1295";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
379;Thu  09 Mar 2017 18:26:26 +0300;"Rumyantsev M.";"Other";"Other";;"1296";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
380;Thu  09 Mar 2017 19:18:43 +0300;"Rumyantsev M.";"Other";"Other";"Change target. Pb 9.9 mm";"None";"Rumyantsev M.";"None";;;
381;Thu  09 Mar 2017 19:26:05 +0300;"Rumyantsev M.";"Other";"Other";"Problem on Linac";"None";"Rumyantsev M.";"None";;;
382;Thu  09 Mar 2017 19:36:41 +0300;"Rumyantsev M.";"Other";"Other";;"1297";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75,9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Pb - 9.9mm)"
383;Thu  09 Mar 2017 19:58:36 +0300;"Plotnikov.V";"Other";"Other";"Start run 1303";"1303";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Pb - 9.9mm)"
384;Thu  09 Mar 2017 20:16:36 +0300;"Plotnikov.V";"Other";"Other";"Start run 1306";"1306";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Pb - 9.9mm)"
385;Thu  09 Mar 2017 20:40:33 +0300;"Rumyantsev M.";"Other";"Other";"Change target Al 12 mm.";"None";"Rumyantsev M.";"None";;;
386;Thu  09 Mar 2017 21:51:25 +0300;"shift";"Other";"Other";"start run 1307";"1307";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"SP-41=0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
387;Thu  09 Mar 2017 22:09:20 +0300;"shift";"Other";"Other";"New run";"1308";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.16mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
388;Thu  09 Mar 2017 22:30:55 +0300;"shift";"Other";"Other";"New run";"1309";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.16mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
389;Thu  09 Mar 2017 22:54:17 +0300;"shift";"Other";"Other";"New run";"1310";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.16mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
390;Fri  10 Mar 2017 00:15:28 +0300;"shift";"Other";"Other";"New run";"1312";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
391;Fri  10 Mar 2017 00:55:53 +0300;"shift";"Other";"Other";"New run";"1313";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
392;Fri  10 Mar 2017 00:57:20 +0300;"shift";"Other";"Other";"New run";"1314";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
393;Fri  10 Mar 2017 01:08:57 +0300;"shift";"Other";"Other";"New run";"1315";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
394;Fri  10 Mar 2017 01:28:46 +0300;"shift";"Other";"Other";"New run";"1316";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
395;Fri  10 Mar 2017 01:46:49 +0300;"shift";"Other";"Other";"New run";"1317";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
396;Fri  10 Mar 2017 02:02:43 +0300;"shift";"Other";"Other";"New run";"1318";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
397;Fri  10 Mar 2017 02:33:40 +0300;"shift";"Other";"Other";"New run";"1319";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
398;Fri  10 Mar 2017 02:49:25 +0300;"shift";"Other";"Other";"New run";"1320";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
399;Fri  10 Mar 2017 03:05:15 +0300;"shift";"Other";"Other";"New run";"1321";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
400;Fri  10 Mar 2017 03:23:58 +0300;"shift";"Other";"Other";"New run";"1322";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
401;Fri  10 Mar 2017 03:49:06 +0300;"shift";"Other";"Other";"New run";"1323";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
402;Fri  10 Mar 2017 04:13:45 +0300;"shift";"Other";"Other";"New run";"1324";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
403;Fri  10 Mar 2017 13:58:43 +0300;"shift";"Other";"Other";;"1014";"None";"beam trigger + Veto Off";;;
406;Sat  11 Mar 2017 19:54:08 +0300;"shift";"Other";"Other";"Remove FD from trigger";"None";"Afanasiev. S";"None";;;
407;Sat  11 Mar 2017 20:51:34 +0300;"P.Batyuk";"Other";"General";"New run";"1325";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
408;Sat  11 Mar 2017 20:57:29 +0300;"P.Batyuk";"Other";"General";"New run";"1326";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
409;Sat  11 Mar 2017 20:58:35 +0300;"P.Batyuk";"Other";"General";"New run";"1327";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
410;Sat  11 Mar 2017 20:59:59 +0300;"P.Batyuk";"Other";"General";"New run";"1328";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Cu - 5mm)"
411;Sat  11 Mar 2017 21:01:25 +0300;"P.Batyuk";"Other";"General";"New run";"1329";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
412;Sat  11 Mar 2017 21:02:35 +0300;"P.Batyuk";"Other";"General";"New run";"1330";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
413;Sat  11 Mar 2017 21:03:30 +0300;"P.Batyuk";"Other";"General";"New run";"1331";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C - 9mm)"
414;Sun  12 Mar 2017 00:21:23 +0300;"P.Batyuk";"Other";"General";"New run";"1397";"Afanasiev. S";"BC1 only";"All detectors in DAQ";"SP-41=0A, SP-57 = -350A, VKM2=0";"C 4Gev/nucl  (Empty)"
415;Sun  12 Mar 2017 00:29:00 +0300;"P.Batyuk";"Other";"General";"New run";"1398";"Afanasiev. S";"BC1 only";;;"4"
416;Sun  12 Mar 2017 00:29:47 +0300;"P.Batyuk";"Other";"General";"New run";"1398";"Afanasiev. S";"BC1 only";"All detectors in DAQ";"SP-41=0A, SP-57 = -250A, VKM2=0A";"C 4Gev/nucl  (Empty)"
417;Sun  12 Mar 2017 00:33:46 +0300;"P.Batyuk";"Other";"General";"New run";"1400";"Afanasiev. S";"BC1 only";"All detectors in DAQ";"SP-41=0A, SP-57 = -250A, VKM2=0A";"C 4Gev/nucl  (Empty)"
418;Sun  12 Mar 2017 01:10:06 +0300;"P.Batyuk";"Other";"General";"New run";"1402";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
419;Sun  12 Mar 2017 01:11:51 +0300;"P.Batyuk";"Other";"General";"New run";"1403";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1200A(76.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
420;Sun  12 Mar 2017 01:22:23 +0300;"P.Batyuk";"Other";"General";"New run";"1404";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
421;Sun  12 Mar 2017 01:42:10 +0300;"P.Batyuk";"Other";"General";"New run";"1405";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
422;Sun  12 Mar 2017 02:23:11 +0300;"P.Batyuk";"Other";"General";"New run";"1406";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1800A(109.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
423;Sun  12 Mar 2017 02:28:05 +0300;"P.Batyuk";"Other";"General";"New run";"1407";"Afanasiev. S";"BC1+BC2+T0+Veto";"All detectors in DAQ";"1800A(107.5 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Empty)"
424;Sun  12 Mar 2017 02:52:14 +0300;"P.Batyuk";"Other";"General";"New run";"1408";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
425;Sun  12 Mar 2017 03:22:09 +0300;"P.Batyuk";"Other";"General";"New run";"1409";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
426;Sun  12 Mar 2017 03:37:23 +0300;"P.Batyuk";"Other";"General";"New run";"1411";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
427;Sun  12 Mar 2017 04:10:25 +0300;"P.Batyuk";"Other";"General";"New run";"1412";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
428;Sun  12 Mar 2017 04:45:28 +0300;"P.Batyuk";"Other";"General";"New run";"1413";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.6mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
429;Sun  12 Mar 2017 05:17:01 +0300;"P.Batyuk";"Other";"General";"New run";"1414";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
430;Sun  12 Mar 2017 05:19:06 +0300;"P.Batyuk";"Other";"General";"New run";"1415";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.6mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
431;Sun  12 Mar 2017 05:58:13 +0300;"P.Batyuk";"Other";"General";"New run";"1416";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
432;Sun  12 Mar 2017 06:54:15 +0300;"P.Batyuk";"Other";"General";"New run";"1417";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
433;Sun  12 Mar 2017 07:24:43 +0300;"P.Batyuk";"Other";"General";"New run";"1418";"Afanasiev. S";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
434;Sun  12 Mar 2017 09:23:10 +0300;"Rumyantsev M.";"Other";"Other";"New run";"1420";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
435;Sun  12 Mar 2017 10:14:55 +0300;"Rumyantsev M.";"Other";"Other";"New run";"1422";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
436;Sun  12 Mar 2017 11:35:46 +0300;"Plotnikov.V";"Other";"Other";;"1422";"Rumyantsev M.";"None";;;
437;Sun  12 Mar 2017 12:16:30 +0300;"Plotnikov.V";"Other";"Other";"Start run 1426";"1426";"Rumyantsev M.";"BC1 only";"All detectors in DAQ";"SP-41=0A, SP-57 = -350A, VKM2=0";"C 4Gev/nucl  (Empty)"
438;Sun  12 Mar 2017 12:38:47 +0300;"Rumyantsev M.";"Other";"Other";;"1431";"Rumyantsev M.";"BC1 only";"All detectors in DAQ ( Sillicon off)";"SP-41=0A, SP-57 = -350A, VKM2=0";"C 4Gev/nucl  (Empty)"
439;Sun  12 Mar 2017 15:08:34 +0300;"Rumyantsev M.";"Other";"Other";"New run";"1443";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"SP-41=0A, SP-57 = 0A, VKM2=0A";"C 4Gev/nucl  (Target Al - 12mm)"
440;Sun  12 Mar 2017 16:44:52 +0300;"Plotnikov.V";"Other";"Other";"Start run 1446";"1446";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (STS off)";"1200A(75.6mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
441;Sun  12 Mar 2017 17:06:35 +0300;"Plotnikov.V";"Other";"Other";"Start run 1448";"1448";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (STS off)";"1200A(75.4mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
442;Sun  12 Mar 2017 18:05:17 +0300;"Plotnikov.V";"Other";"Other";"Start run 1451";"1451";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
443;Sun  12 Mar 2017 18:17:56 +0300;"Plotnikov.V";"Other";"Other";"Start run 1461";"1461";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
444;Sun  12 Mar 2017 19:37:42 +0300;"Plotnikov.V";"Other";"Other";"Start run 1462";"1462";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
