67900	13218.5
68000	13236.2
68100	13254
68200	13271.7
68300	13289.4
68400	13307.2
68500	13324.9
68600	13342.7
68700	13360.4
68800	13378.1
68900	13395.8
69000	13413.6
69100	13431.3
69200	13449
69300	13466.7
69400	13484.5
69500	13502.2
69600	13519.9
69700	13537.6
69800	13555.3
69900	13573
70000	13590.7
70100	13608.4
70200	13626.1
70300	13643.8
70400	13661.5
70500	13679.2
70600	13696.9
70700	13714.6
70800	13732.3
70900	13750
71000	13767.7
71100	13785.3
71200	13803
71300	13820.7
71400	13838.4
71500	13856.1
71600	13873.7
71700	13891.4
71800	13909.1
71900	13926.7
72000	13944.4
72100	13962.1
72200	13979.7
72300	13997.4
72400	14015
72500	14032.7
72600	14050.4
72700	14068
72800	14085.7
72900	14103.3
73000	14120.9
73100	14138.6
73200	14156.2
73300	14173.9
73400	14191.5
73500	14209.1
73600	14226.8
73700	14244.4
73800	14262
73900	14279.7
74000	14297.3
74100	14314.9
74200	14332.5
74300	14350.2
74400	14367.8
74500	14385.4
74600	14403
74700	14420.6
74800	14438.2
74900	14455.9
